RECORD_ID,REGISTER,STR
2019-021051STR,STR-0003956,3956
2019-020358STR,STR-0003957,3957
2019-020415STR,STR-0003958,3958
2019-019043STR,STR-0003959,3959
2019-021186STR,STR-0003960,3960
2019-021230STR,STR-0003961,3961
2019-021231STR,STR-0003962,3962
2019-020468STR,STR-0003963,3963
2019-020307STR,STR-0003964,3964
2019-020497STR,STR-0003965,3965
2019-015226STR,STR-0003966,3966
2019-019133STR,STR-0003967,3967
2019-015303STR,STR-0003968,3968
2019-020491STR,STR-0003969,3969
2019-006812STR,STR-0003970,3970
2019-018776STR,STR-0003971,3971
2019-014609STR,STR-0003972,3972
2019-020260STR,STR-0003973,3973
2019-019025STR,STR-0003974,3974
2019-019288STR,STR-0003975,3975
2019-019212STR,STR-0003976,3976
2019-019349STR,STR-0003977,3977
2019-019079STR,STR-0003978,3978
2019-019082STR,STR-0003979,3979
2019-000368STR,STR-0003980,3980
2019-019185STR,STR-0003981,3981
2019-015403STR,STR-0003982,3982
2019-019581STR,STR-0003983,3983
2019-004698STR,STR-0003984,3984
2019-000466STR,STR-0003985,3985
2019-020584STR,STR-0003986,3986
2019-019006STR,STR-0003987,3987
2019-019184STR,STR-0003988,3988
2019-019215STR,STR-0003989,3989
2019-022614STR,STR-0003990,3990
2019-020383STR,STR-0003991,3991
2019-022694STR,STR-0003992,3992
2019-021651STR,STR-0003993,3993
2019-022365STR,STR-0003994,3994
2019-022700STR,STR-0003995,3995
2019-018846STR,STR-0003996,3996
2019-020271STR,STR-0003997,3997
2019-022708STR,STR-0003998,3998
2019-021628STR,STR-0003999,3999
2019-020475STR,STR-0004000,4000
2019-020462STR,STR-0004001,4001
2019-021634STR,STR-0004002,4002
2019-020606STR,STR-0004003,4003
2019-022740STR,STR-0004004,4004
2019-018053STR,STR-0004005,4005
2019-020472STR,STR-0004006,4006
2019-022797STR,STR-0004007,4007
2019-022799STR,STR-0004008,4008
2019-022804STR,STR-0004009,4009
2019-022827STR,STR-0004010,4010
2019-022855STR,STR-0004011,4011
2019-022967STR,STR-0004012,4012
2019-023017STR,STR-0004013,4013
2019-016039STR,STR-0004014,4014
2019-021781STR,STR-0004015,4015
2019-022455STR,STR-0004016,4016
2019-023388STR,STR-0004017,4017
2019-021638STR,STR-0004018,4018
2019-019448STR,STR-0004019,4019
2019-017511STR,STR-0004020,4020
2019-023513STR,STR-0004021,4021
2019-006796STR,STR-0004022,4022
2019-023702STR,STR-0004023,4023
2019-019239STR,STR-0004024,4024
2020-000123STR,STR-0004025,4025
2019-023257STR,STR-0004026,4026
2019-020557STR,STR-0004027,4027
2020-000422STR,STR-0004028,4028
2020-000455STR,STR-0004029,4029
2020-000522STR,STR-0004030,4030
2019-022185STR,STR-0004031,4031
2019-023263STR,STR-0004032,4032
2020-000599STR,STR-0004033,4033
2019-023259STR,STR-0004034,4034
2020-000610STR,STR-0004035,4035
2020-000268STR,STR-0004036,4036
2019-023315STR,STR-0004037,4037
2019-022696STR,STR-0004038,4038
2020-000653STR,STR-0004039,4039
2020-000686STR,STR-0004040,4040
2019-023225STR,STR-0004041,4041
2019-020264STR,STR-0004042,4042
2019-023305STR,STR-0004043,4043
2020-000767STR,STR-0004044,4044
2019-021669STR,STR-0004045,4045
2019-020400STR,STR-0004046,4046
2017-016499STR,STR-0004047,4047
2019-019301STR,STR-0004048,4048
2020-000794STR,STR-0004049,4049
2019-017708STR,STR-0004050,4050
2019-019178STR,STR-0004051,4051
2019-021574STR,STR-0004052,4052
2020-000979STR,STR-0004053,4053
2019-006819STR,STR-0004054,4054
2020-001012STR,STR-0004055,4055
2019-020272STR,STR-0004056,4056
2019-019044STR,STR-0004057,4057
2019-016316STR,STR-0004058,4058
2019-018791STR,STR-0004059,4059
2020-000954STR,STR-0004060,4060
2019-020409STR,STR-0004061,4061
2019-019014STR,STR-0004062,4062
2019-023278STR,STR-0004063,4063
2019-021558STR,STR-0004064,4064
2019-004120STR,STR-0004065,4065
2020-000836STR,STR-0004066,4066
2019-023333STR,STR-0004067,4067
2019-015698STR,STR-0004068,4068
2019-017933STR,STR-0004069,4069
2020-001186STR,STR-0004070,4070
2019-021601STR,STR-0004071,4071
2020-001202STR,STR-0004072,4072
2019-020268STR,STR-0004073,4073
2019-021598STR,STR-0004074,4074
2019-019306STR,STR-0004075,4075
2019-021632STR,STR-0004076,4076
2019-018843STR,STR-0004077,4077
2020-001279STR,STR-0004078,4078
2019-020486STR,STR-0004079,4079
2019-005258STR,STR-0004080,4080
2019-020328STR,STR-0004081,4081
2019-021388STR,STR-0004082,4082
2019-017514STR,STR-0004083,4083
2019-007104STR,STR-0004084,4084
2019-023277STR,STR-0004085,4085
2019-019022STR,STR-0004086,4086
2019-020301STR,STR-0004087,4087
2020-001390STR,STR-0004088,4088
2020-001442STR,STR-0004089,4089
2019-020353STR,STR-0004090,4090
2019-020385STR,STR-0004091,4091
2020-001470STR,STR-0004092,4092
2020-001473STR,STR-0004093,4093
2019-019128STR,STR-0004094,4094
2019-018954STR,STR-0004095,4095
2019-015502STR,STR-0004096,4096
2019-020235STR,STR-0004097,4097
2019-019330STR,STR-0004098,4098
2020-001632STR,STR-0004099,4099
2019-020565STR,STR-0004100,4100
2020-001726STR,STR-0004101,4101
2020-001724STR,STR-0004102,4102
2018-011107STR,STR-0004103,4103
2019-023268STR,STR-0004104,4104
2019-023254STR,STR-0004105,4105
2020-001715STR,STR-0004106,4106
2019-020422STR,STR-0004107,4107
2019-018836STR,STR-0004108,4108
2019-020302STR,STR-0004109,4109
2019-023297STR,STR-0004110,4110
2018-004813STR,STR-0004111,4111
2018-016772STR,STR-0004112,4112
2019-022582STR,STR-0004113,4113
2019-018147STR,STR-0004114,4114
2020-001857STR,STR-0004115,4115
2020-001858STR,STR-0004116,4116
2019-014947STR,STR-0004117,4117
2019-023260STR,STR-0004118,4118
2019-020277STR,STR-0004119,4119
2019-018145STR,STR-0004120,4120
2019-018197STR,STR-0004121,4121
2019-023244STR,STR-0004122,4122
2017-014769STR,STR-0004123,4123
2018-004820STR,STR-0004124,4124
2019-003950STR,STR-0004125,4125
2019-020488STR,STR-0004126,4126
2018-004898STR,STR-0004127,4127
2019-021571STR,STR-0004128,4128
2019-020359STR,STR-0004129,4129
2019-018768STR,STR-0004130,4130
2019-020251STR,STR-0004131,4131
2019-020505STR,STR-0004132,4132
2019-014245STR,STR-0004133,4133
2019-001770STR,STR-0004134,4134
2019-021582STR,STR-0004135,4135
2019-023352STR,STR-0004136,4136
2019-022916STR,STR-0004137,4137
2020-002365STR,STR-0004138,4138
2019-020456STR,STR-0004139,4139
2019-018815STR,STR-0004140,4140
2019-017685STR,STR-0004141,4141
2019-018806STR,STR-0004142,4142
2019-023238STR,STR-0004143,4143
2019-001910STR,STR-0004144,4144
2019-021590STR,STR-0004145,4145
2019-018865STR,STR-0004146,4146
2019-015550STR,STR-0004147,4147
2019-018142STR,STR-0004148,4148
2019-019223STR,STR-0004149,4149
2020-002641STR,STR-0004150,4150
2019-021934STR,STR-0004151,4151
2019-023252STR,STR-0004152,4152
2019-004292STR,STR-0004153,4153
2019-019332STR,STR-0004154,4154
2018-014304STR,STR-0004155,4155
2019-001104STR,STR-0004156,4156
2019-020392STR,STR-0004157,4157
2019-021567STR,STR-0004158,4158
2020-001519STR,STR-0004159,4159
2019-015174STR,STR-0004160,4160
2019-019533STR,STR-0004161,4161
2019-020350STR,STR-0004162,4162
2020-002741STR,STR-0004163,4163
2019-006632STR,STR-0004164,4164
2019-006530STR,STR-0004165,4165
2019-019520STR,STR-0004166,4166
2018-000234STR,STR-0004167,4167
2019-019287STR,STR-0004168,4168
2019-022451STR,STR-0004169,4169
2020-002840STR,STR-0004170,4170
2019-020129STR,STR-0004171,4171
2020-002867STR,STR-0004172,4172
2019-019536STR,STR-0004173,4173
2020-002870STR,STR-0004174,4174
2019-016025STR,STR-0004175,4175
2019-020269STR,STR-0004176,4176
2019-019358STR,STR-0004177,4177
2019-019501STR,STR-0004178,4178
2020-002916STR,STR-0004179,4179
2019-013558STR,STR-0004180,4180
2019-018501STR,STR-0004181,4181
2019-015016STR,STR-0004182,4182
2019-022793STR,STR-0004183,4183
2019-018475STR,STR-0004184,4184
2019-020322STR,STR-0004185,4185
2019-018783STR,STR-0004186,4186
2019-020257STR,STR-0004187,4187
2019-023330STR,STR-0004188,4188
2019-018985STR,STR-0004189,4189
2019-023295STR,STR-0004190,4190
2020-003076STR,STR-0004191,4191
2020-003096STR,STR-0004192,4192
2019-020433STR,STR-0004193,4193
2019-020354STR,STR-0004194,4194
2019-023459STR,STR-0004195,4195
2019-014711STR,STR-0004196,4196
2018-015992STR,STR-0004197,4197
2019-019490STR,STR-0004198,4198
2019-004275STR,STR-0004199,4199
2019-019080STR,STR-0004200,4200
2019-021621STR,STR-0004201,4201
2019-021555STR,STR-0004202,4202
2019-019018STR,STR-0004203,4203
2019-023345STR,STR-0004204,4204
2019-018949STR,STR-0004205,4205
2019-020511STR,STR-0004206,4206
2019-023337STR,STR-0004207,4207
2019-022387STR,STR-0004208,4208
2018-016569STR,STR-0004209,4209
2019-002005STR,STR-0004210,4210
2019-019248STR,STR-0004211,4211
2019-020379STR,STR-0004212,4212
2019-018741STR,STR-0004213,4213
2019-019504STR,STR-0004214,4214
2019-019205STR,STR-0004215,4215
2019-021625STR,STR-0004216,4216
2019-019208STR,STR-0004217,4217
2019-018238STR,STR-0004218,4218
2019-023294STR,STR-0004219,4219
2019-018935STR,STR-0004220,4220
2020-000392STR,STR-0004221,4221
2019-020295STR,STR-0004222,4222
2019-018351STR,STR-0004223,4223
2019-020536STR,STR-0004224,4224
2019-020273STR,STR-0004225,4225
2019-020145STR,STR-0004226,4226
2020-003901STR,STR-0004227,4227
2020-003965STR,STR-0004228,4228
2020-003975STR,STR-0004229,4229
2020-003999STR,STR-0004230,4230
2019-023202STR,STR-0004231,4231
2020-004364STR,STR-0004232,4232
2019-022749STR,STR-0004233,4233
2020-004366STR,STR-0004234,4234
2019-020262STR,STR-0004235,4235
2020-004367STR,STR-0004236,4236
2019-020240STR,STR-0004237,4237
2019-020363STR,STR-0004238,4238
2020-004412STR,STR-0004239,4239
2019-021588STR,STR-0004240,4240
2019-002188STR,STR-0004241,4241
2019-018775STR,STR-0004242,4242
2019-020473STR,STR-0004243,4243
2020-004425STR,STR-0004244,4244
2020-004430STR,STR-0004245,4245
2020-004487STR,STR-0004246,4246
2020-004496STR,STR-0004247,4247
2020-004498STR,STR-0004248,4248
2019-019147STR,STR-0004249,4249
2020-004511STR,STR-0004250,4250
2019-023249STR,STR-0004251,4251
2020-004521STR,STR-0004252,4252
2019-019103STR,STR-0004253,4253
2020-004529STR,STR-0004254,4254
2020-004541STR,STR-0004255,4255
2020-004562STR,STR-0004256,4256
2019-023242STR,STR-0004257,4257
2019-021581STR,STR-0004258,4258
2019-021615STR,STR-0004259,4259
2019-020294STR,STR-0004260,4260
2020-004567STR,STR-0004261,4261
2019-020389STR,STR-0004262,4262
2020-004576STR,STR-0004263,4263
2019-002421STR,STR-0004264,4264
2019-019508STR,STR-0004265,4265
2020-004582STR,STR-0004266,4266
2020-004583STR,STR-0004267,4267
2020-004590STR,STR-0004268,4268
2019-019164STR,STR-0004269,4269
2019-020690STR,STR-0004270,4270
2019-023256STR,STR-0004271,4271
2019-019944STR,STR-0004272,4272
2020-004592STR,STR-0004273,4273
2019-003548STR,STR-0004274,4274
2020-004594STR,STR-0004275,4275
2020-004605STR,STR-0004276,4276
2020-004578STR,STR-0004277,4277
2020-001548STR,STR-0004278,4278
2019-021386STR,STR-0004279,4279
2019-020241STR,STR-0004280,4280
2020-004640STR,STR-0004281,4281
2020-004641STR,STR-0004282,4282
2020-004652STR,STR-0004283,4283
2020-004653STR,STR-0004284,4284
2019-023276STR,STR-0004285,4285
2019-018738STR,STR-0004286,4286
2019-019252STR,STR-0004287,4287
2019-002618STR,STR-0004288,4288
2019-000778STR,STR-0004289,4289
2018-003288STR,STR-0004290,4290
2019-006179STR,STR-0004291,4291
2019-007024STR,STR-0004292,4292
2018-016649STR,STR-0004293,4293
2019-003606STR,STR-0004294,4294
2020-000594STR,STR-0004295,4295
2020-004732STR,STR-0004296,4296
2020-004028STR,STR-0004297,4297
2020-004835STR,STR-0004298,4298
2020-004836STR,STR-0004299,4299
2019-019045STR,STR-0004300,4300
2019-020351STR,STR-0004301,4301
2019-020238STR,STR-0004302,4302
2020-004878STR,STR-0004303,4303
2019-019049STR,STR-0004304,4304
2019-018823STR,STR-0004305,4305
2019-018862STR,STR-0004306,4306
2019-019180STR,STR-0004307,4307
2019-020441STR,STR-0004308,4308
2020-004964STR,STR-0004309,4309
2019-018841STR,STR-0004310,4310
2019-021904STR,STR-0004311,4311
2019-021576STR,STR-0004312,4312
2020-004450STR,STR-0004313,4313
2020-003510STR,STR-0004314,4314
2020-004383STR,STR-0004315,4315
2020-005000STR,STR-0004316,4316
2020-005008STR,STR-0004317,4317
2020-000632STR,STR-0004318,4318
2020-004473STR,STR-0004319,4319
2020-005162STR,STR-0004320,4320
2020-005166STR,STR-0004321,4321
2020-005175STR,STR-0004322,4322
2020-005186STR,STR-0004323,4323
2020-005190STR,STR-0004324,4324
2020-005192STR,STR-0004325,4325
2020-005199STR,STR-0004326,4326
2020-005201STR,STR-0004327,4327
2020-005207STR,STR-0004328,4328
2020-005214STR,STR-0004329,4329
2020-005216STR,STR-0004330,4330
2020-005224STR,STR-0004331,4331
2020-005231STR,STR-0004332,4332
2020-000606STR,STR-0004333,4333
2020-005235STR,STR-0004334,4334
2020-000272STR,STR-0004335,4335
2020-005274STR,STR-0004336,4336
2020-005278STR,STR-0004337,4337
2020-005309STR,STR-0004338,4338
2020-005315STR,STR-0004339,4339
2020-005084STR,STR-0004340,4340
2020-005330STR,STR-0004341,4341
2020-005342STR,STR-0004342,4342
2019-016672STR,STR-0004343,4343
2020-005080STR,STR-0004344,4344
2020-005367STR,STR-0004345,4345
2019-020408STR,STR-0004346,4346
2019-020320STR,STR-0004347,4347
2020-005393STR,STR-0004348,4348
2020-005399STR,STR-0004349,4349
2019-020424STR,STR-0004350,4350
2020-005422STR,STR-0004351,4351
2019-020420STR,STR-0004352,4352
2020-005424STR,STR-0004353,4353
2020-005427STR,STR-0004354,4354
2019-020227STR,STR-0004355,4355
2019-020331STR,STR-0004356,4356
2020-005440STR,STR-0004357,4357
2019-020496STR,STR-0004358,4358
2019-020406STR,STR-0004359,4359
2020-004972STR,STR-0004360,4360
2020-000147STR,STR-0004361,4361
2019-021593STR,STR-0004362,4362
2019-023379STR,STR-0004363,4363
2019-019251STR,STR-0004364,4364
2019-017375STR,STR-0004365,4365
2019-023240STR,STR-0004366,4366
2019-023356STR,STR-0004367,4367
2020-005526STR,STR-0004368,4368
2020-003717STR,STR-0004369,4369
2019-023284STR,STR-0004370,4370
2019-020509STR,STR-0004371,4371
2019-019035STR,STR-0004372,4372
2020-005233STR,STR-0004373,4373
2020-005594STR,STR-0004374,4374
2020-000447STR,STR-0004375,4375
2020-004363STR,STR-0004376,4376
2020-005660STR,STR-0004377,4377
2020-005662STR,STR-0004378,4378
2018-004791STR,STR-0004379,4379
2019-019931STR,STR-0004380,4380
2019-018016STR,STR-0004381,4381
2018-006356STR,STR-0004382,4382
2019-014273STR,STR-0004383,4383
2020-003348STR,STR-0004384,4384
2020-005985STR,STR-0004385,4385
2020-006057STR,STR-0004386,4386
2020-004565STR,STR-0004387,4387
2020-000450STR,STR-0004388,4388
2020-003422STR,STR-0004389,4389
2019-021883STR,STR-0004390,4390
2019-018779STR,STR-0004391,4391
2019-015293STR,STR-0004392,4392
2019-023231STR,STR-0004393,4393
2020-004564STR,STR-0004394,4394
2020-001301STR,STR-0004395,4395
2020-006297STR,STR-0004396,4396
2019-022754STR,STR-0004397,4397
2019-019318STR,STR-0004398,4398
2018-010685STR,STR-0004399,4399
2020-003650STR,STR-0004400,4400
2020-003782STR,STR-0004401,4401
2020-006007STR,STR-0004402,4402
2020-001354STR,STR-0004403,4403
2020-006365STR,STR-0004404,4404
2017-007756STR,STR-0004405,4405
2019-018861STR,STR-0004406,4406
2019-019487STR,STR-0004407,4407
2019-019720STR,STR-0004408,4408
2020-005928STR,STR-0004409,4409
2020-005413STR,STR-0004410,4410
2019-019231STR,STR-0004411,4411
2019-015914STR,STR-0004412,4412
2020-003923STR,STR-0004413,4413
2019-022500STR,STR-0004414,4414
2018-005102STR,STR-0004415,4415
2018-005173STR,STR-0004416,4416
2020-004447STR,STR-0004417,4417
2019-013713STR,STR-0004418,4418
