"RECORD ID","DATE STATUS","DATE CLOSED","RECORD STATUS DATE","RECORD STATUS"
"2017-015338STR","5/8/2018","5/8/2018","5/8/2018","Closed - Complete"
"2017-015377STR","12/12/2017","12/12/2017","12/12/2017","Closed - Complete"
"2017-015399STR","2/21/2018","2/21/2018","2/21/2018","Closed - Complete"
"2017-015434STR","12/11/2017","12/11/2017","12/11/2017","Closed - Complete"
"2017-015439STR","2/22/2018","2/22/2018","2/22/2018","Closed - Complete"
"2017-015455STR","12/19/2017","12/19/2017","12/19/2017","Closed - Complete"
"2017-015461STR","1/18/2018","1/18/2018","1/18/2018","Closed - Complete"
"2017-015467STR","8/16/2018","8/16/2018","8/16/2018","Closed - Complete"
"2017-015468STR","12/4/2017","12/4/2017","12/4/2017","Closed - Complete"
"2017-015520STR","12/8/2017","12/8/2017","12/8/2017","Closed - Complete"
"2017-015555STR","1/10/2018","1/10/2018","1/10/2018","Closed - Complete"
"2017-015557STR","3/21/2018","3/21/2018","3/21/2018","Closed - Complete"
"2017-015564STR","2/12/2018","2/12/2018","2/12/2018","Closed - Complete"
"2017-015571STR","12/19/2017","12/19/2017","12/19/2017","Closed - Complete"
"2017-015593STR","2/14/2018","2/14/2018","2/14/2018","Closed - Complete"
"2017-015594STR","5/10/2018","5/10/2018","5/10/2018","Closed - Complete"
"2017-015628STR","5/9/2018","5/9/2018","5/9/2018","Closed - Complete"
"2017-015634STR","3/25/2018","3/25/2018","3/25/2018","Closed - Complete"
"2017-015659STR","2/15/2018","2/15/2018","2/15/2018","Closed - Complete"
"2017-015660STR","8/24/2018","8/24/2018","8/24/2018","Closed - Complete"
"2017-015663STR","1/22/2018","1/22/2018","1/22/2018","Closed - Complete"
"2017-015734STR","12/26/2017","12/26/2017","12/26/2017","Closed - Complete"
"2017-015760STR","10/24/2018","10/24/2018","10/24/2018","Closed - Complete"
"2017-015773STR","8/10/2018","8/10/2018","8/10/2018","Closed - Complete"
"2017-015884STR","12/29/2017","12/29/2017","12/29/2017","Closed - Complete"
"2017-015886STR","12/14/2017","12/14/2017","12/14/2017","Closed - Complete"
"2017-015892STR","12/14/2017","12/14/2017","12/14/2017","Closed - Complete"
"2017-015897STR","12/14/2017","12/14/2017","12/14/2017","Closed - Complete"
"2017-015900STR","7/17/2019","7/17/2019","7/17/2019","Closed - Complete"
"2017-015903STR","12/15/2017","12/15/2017","12/15/2017","Closed - Complete"
"2017-015905STR","12/15/2017","12/15/2017","12/15/2017","Closed - Complete"
"2017-015906STR","12/28/2017","12/28/2017","12/28/2017","Closed - Complete"
"2017-015937STR","12/14/2017","12/14/2017","12/14/2017","Closed - Complete"
"2017-015992STR","12/14/2017","12/14/2017","12/14/2017","Closed - Complete"
"2017-015999STR","12/14/2017","12/14/2017","12/14/2017","Closed - Complete"
"2017-016002STR","12/14/2017","12/14/2017","12/14/2017","Closed - Complete"
"2017-016058STR","12/15/2017","12/15/2017","12/15/2017","Closed - Complete"
"2017-016061STR","12/26/2017","12/26/2017","12/26/2017","Closed - Complete"
"2017-016062STR","1/1/2018","1/1/2018","1/1/2018","Closed - Complete"
"2017-016066STR","10/23/2018","10/23/2018","10/23/2018","Closed - Complete"
"2017-016067STR","12/18/2017","12/18/2017","12/18/2017","Closed - Complete"
"2017-016130STR","1/16/2018","1/16/2018","1/16/2018","Closed - Complete"
"2017-016169STR","1/18/2018","1/18/2018","1/18/2018","Closed - Complete"
"2017-016194STR","12/19/2017","12/19/2017","12/19/2017","Closed - Complete"
"2017-016200STR","9/12/2019","9/12/2019","9/12/2019","Closed - Complete"
"2017-016206STR","7/12/2019","7/12/2019","7/12/2019","Closed - Complete"
"2017-016217STR","1/2/2018","1/2/2018","1/2/2018","Closed - Complete"
"2017-016222STR","8/20/2019","8/20/2019","8/20/2019","Closed - Complete"
"2017-016240STR","12/21/2017","12/21/2017","12/21/2017","Closed - Complete"
"2017-016243STR","12/28/2017","12/28/2017","12/28/2017","Closed - Complete"
"2017-016246STR","1/2/2018","1/2/2018","1/2/2018","Closed - Complete"
"2017-016250STR","12/21/2017","12/21/2017","12/21/2017","Closed - Complete"
"2017-016289STR","12/21/2017","12/21/2017","12/21/2017","Closed - Complete"
"2017-016292STR","1/18/2018","1/18/2018","1/18/2018","Closed - Complete"
"2017-016406STR","12/29/2017","12/29/2017","12/29/2017","Closed - Complete"
"2017-016516STR","12/29/2017","12/29/2017","12/29/2017","Closed - Complete"
"2017-016518STR","12/29/2017","12/29/2017","12/29/2017","Closed - Complete"
"2017-016524STR","1/22/2018","1/22/2018","1/22/2018","Closed - Complete"
"2017-016527STR","1/23/2018","1/23/2018","1/23/2018","Closed - Complete"
"2017-016532STR","8/13/2018","8/13/2018","8/13/2018","Closed - Complete"
"2017-016533STR","12/29/2017","12/29/2017","12/29/2017","Closed - Complete"
"2017-016535STR","1/2/2018","1/2/2018","1/2/2018","Closed - Complete"
"2017-016537STR","12/27/2017","12/27/2017","12/27/2017","Closed - Complete"
"2017-016547STR","1/10/2018","1/10/2018","1/10/2018","Closed - Complete"
"2017-016571STR","1/2/2018","1/2/2018","1/2/2018","Closed - Complete"
"2017-016610STR","12/28/2017","12/28/2017","12/28/2017","Closed - Complete"
"2017-016616STR","10/23/2018","10/23/2018","10/23/2018","Closed - Complete"
"2017-016631STR","12/29/2017","12/29/2017","12/29/2017","Closed - Complete"
"2018-000005STR","1/1/2018","1/1/2018","1/1/2018","Closed - Complete"
"2018-000006STR","1/2/2018","1/2/2018","1/2/2018","Closed - Complete"
"2018-000045STR","3/26/2018","3/26/2018","3/26/2018","Closed - Complete"
"2018-000052STR","2/9/2018","2/9/2018","2/9/2018","Closed - Complete"
"2018-000054STR","1/30/2018","1/30/2018","1/30/2018","Closed - Complete"
"2018-000055STR","7/6/2018","7/6/2018","7/6/2018","Closed - Complete"
"2018-000057STR","4/16/2019","4/16/2019","4/16/2019","Closed - Complete"
"2018-000061STR","4/12/2018","4/12/2018","4/12/2018","Closed - Complete"
"2018-000064STR","2/13/2018","2/13/2018","2/13/2018","Closed - Complete"
"2018-000065STR","3/30/2018","3/30/2018","3/30/2018","Closed - Complete"
"2018-000067STR","4/25/2018","4/25/2018","4/25/2018","Closed - Complete"
"2018-000068STR","4/18/2018","4/18/2018","4/18/2018","Closed - Complete"
"2018-000071STR","1/19/2018","1/19/2018","1/19/2018","Closed - Complete"
"2018-000076STR","4/17/2018","4/17/2018","4/17/2018","Closed - Complete"
"2018-000077STR","3/6/2018","3/6/2018","3/6/2018","Closed - Complete"
"2018-000078STR","6/11/2019","6/11/2019","6/11/2019","Closed - Complete"
"2018-000080STR","3/23/2018","3/23/2018","3/23/2018","Closed - Complete"
"2018-000082STR","11/8/2018","11/8/2018","11/8/2018","Closed - Complete"
"2018-000085STR","2/23/2018","2/23/2018","2/23/2018","Closed - Complete"
"2018-000091STR","1/4/2018","1/4/2018","1/4/2018","Closed - Complete"
"2018-000093STR","2/2/2018","2/2/2018","2/2/2018","Closed - Complete"
"2018-000095STR","1/19/2018","1/19/2018","1/19/2018","Closed - Complete"
"2018-000101STR","3/30/2018","3/30/2018","3/30/2018","Closed - Complete"
"2018-000105STR","6/27/2019","6/27/2019","6/27/2019","Closed - Complete"
"2018-000107STR","3/19/2018","3/19/2018","3/19/2018","Closed - Complete"
"2018-000108STR","1/31/2018","1/31/2018","1/31/2018","Closed - Complete"
"2018-000111STR","1/5/2018","1/5/2018","1/5/2018","Closed - Complete"
"2018-000112STR","1/10/2018","1/10/2018","1/10/2018","Closed - Complete"
"2018-000114STR","6/29/2018","6/29/2018","6/29/2018","Closed - Complete"
"2018-000120STR","4/2/2018","4/2/2018","4/2/2018","Closed - Complete"
"2018-000121STR","3/1/2018","3/1/2018","3/1/2018","Closed - Complete"
"2018-000126STR","1/28/2019","1/28/2019","1/28/2019","Closed - Complete"
"2018-000128STR","1/3/2018","1/3/2018","1/3/2018","Closed - Complete"
"2018-000129STR","3/8/2018","3/8/2018","3/8/2018","Closed - Complete"
"2018-000131STR","10/11/2018","10/11/2018","10/11/2018","Closed - Complete"
"2018-000135STR","11/16/2018","11/16/2018","11/16/2018","Closed - Complete"
"2018-000137STR","12/3/2018","12/3/2018","12/3/2018","Closed - Complete"
"2018-000139STR","8/20/2018","8/20/2018","8/20/2018","Closed - Complete"
"2018-000141STR","2/8/2018","2/8/2018","2/8/2018","Closed - Complete"
"2018-000142STR","4/30/2018","4/30/2018","4/30/2018","Closed - Complete"
"2018-000143STR","1/22/2019","1/22/2019","1/22/2019","Closed - Complete"
"2018-000145STR","3/29/2018","3/29/2018","3/29/2018","Closed - Complete"
"2018-000146STR","4/22/2019","4/22/2019","4/22/2019","Closed - Complete"
"2018-000148STR","8/22/2018","8/22/2018","8/22/2018","Closed - Complete"
"2018-000150STR","3/8/2018","3/8/2018","3/8/2018","Closed - Complete"
"2018-000153STR","10/17/2018","10/17/2018","10/17/2018","Closed - Complete"
"2018-000159STR","1/5/2018","1/5/2018","1/5/2018","Closed - Complete"
"2018-000160STR","5/6/2019","5/6/2019","5/6/2019","Closed - Complete"
"2018-000163STR","1/19/2018","1/19/2018","1/19/2018","Closed - Complete"
"2018-000166STR","4/2/2018","4/2/2018","4/2/2018","Closed - Complete"
"2018-000168STR","1/3/2018","1/3/2018","1/3/2018","Closed - Complete"
"2018-000169STR","10/2/2019","10/2/2019","10/2/2019","Closed - Complete"
"2018-000182STR","3/8/2018","3/8/2018","3/8/2018","Closed - Complete"
"2018-000183STR","3/2/2018","3/2/2018","3/2/2018","Closed - Complete"
"2018-000187STR","1/17/2018","1/17/2018","1/17/2018","Closed - Complete"
"2018-000189STR","8/14/2018","8/14/2018","8/14/2018","Closed - Complete"
"2018-000194STR","1/5/2018","1/5/2018","1/5/2018","Closed - Complete"
"2018-000197STR","4/5/2018","4/5/2018","4/5/2018","Closed - Complete"
"2018-000198STR","7/9/2018","7/9/2018","7/9/2018","Closed - Complete"
"2018-000202STR","1/18/2019","1/18/2019","1/18/2019","Closed - Complete"
"2018-000205STR","1/31/2018","1/31/2018","1/31/2018","Closed - Complete"
"2018-000207STR","6/12/2018","6/12/2018","6/12/2018","Closed - Complete"
"2018-000209STR","2/8/2018","2/8/2018","2/8/2018","Closed - Complete"
"2018-000210STR","1/18/2018","1/18/2018","1/18/2018","Closed - Complete"
"2018-000211STR","1/19/2018","1/19/2018","1/19/2018","Closed - Complete"
"2018-000214STR","4/16/2018","4/16/2018","4/16/2018","Closed - Complete"
"2018-000216STR","2/27/2018","2/27/2018","2/27/2018","Closed - Complete"
"2018-000217STR","4/16/2018","4/16/2018","4/16/2018","Closed - Complete"
"2018-000218STR","1/31/2018","1/31/2018","1/31/2018","Closed - Complete"
"2018-000221STR","2/7/2018","2/7/2018","2/7/2018","Closed - Complete"
"2018-000224STR","2/4/2019","2/4/2019","2/4/2019","Closed - Complete"
"2018-000225STR","4/19/2018","4/19/2018","4/19/2018","Closed - Complete"
"2018-000229STR","1/23/2018","1/23/2018","1/23/2018","Closed - Complete"
"2018-000230STR","1/31/2018","1/31/2018","1/31/2018","Closed - Complete"
"2018-000233STR","4/3/2018","4/3/2018","4/3/2018","Closed - Complete"
"2018-000236STR","2/5/2018","2/5/2018","2/5/2018","Closed - Complete"
"2018-000237STR","2/5/2018","2/5/2018","2/5/2018","Closed - Complete"
"2018-000240STR","2/13/2018","2/13/2018","2/13/2018","Closed - Complete"
"2018-000242STR","2/6/2018","2/6/2018","2/6/2018","Closed - Complete"
"2018-000244STR","4/2/2018","4/2/2018","4/2/2018","Closed - Complete"
"2018-000245STR","2/6/2019","2/6/2019","2/6/2019","Closed - Complete"
"2018-000246STR","2/8/2018","2/8/2018","2/8/2018","Closed - Complete"
"2018-000249STR","1/22/2018","1/22/2018","1/22/2018","Closed - Complete"
"2018-000251STR","2/5/2018","2/5/2018","2/5/2018","Closed - Complete"
"2018-000256STR","1/19/2018","1/19/2018","1/19/2018","Closed - Complete"
"2018-000257STR","3/1/2018","3/1/2018","3/1/2018","Closed - Complete"
"2018-000265STR","5/14/2018","5/14/2018","5/14/2018","Closed - Complete"
"2018-000267STR","2/15/2018","2/15/2018","2/15/2018","Closed - Complete"
"2018-000270STR","3/13/2019","3/13/2019","3/13/2019","Closed - Complete"
"2018-000272STR","2/15/2018","2/15/2018","2/15/2018","Closed - Complete"
"2018-000274STR","2/9/2018","2/9/2018","2/9/2018","Closed - Complete"
"2018-000276STR","2/14/2018","2/14/2018","2/14/2018","Closed - Complete"
"2018-000278STR","4/5/2018","4/5/2018","4/5/2018","Closed - Complete"
"2018-000280STR","2/13/2018","2/13/2018","2/13/2018","Closed - Complete"
"2018-000284STR","3/1/2018","3/1/2018","3/1/2018","Closed - Complete"
"2018-000286STR","2/27/2018","2/27/2018","2/27/2018","Closed - Complete"
"2018-000287STR","4/9/2018","4/9/2018","4/9/2018","Closed - Complete"
"2018-000288STR","3/5/2018","3/5/2018","3/5/2018","Closed - Complete"
"2018-000290STR","2/27/2018","2/27/2018","2/27/2018","Closed - Complete"
"2018-000291STR","4/26/2018","4/26/2018","4/26/2018","Closed - Complete"
"2018-000296STR","3/23/2018","3/23/2018","3/23/2018","Closed - Complete"
"2018-000298STR","10/31/2018","10/31/2018","10/31/2018","Closed - Complete"
"2018-000300STR","1/19/2018","1/19/2018","1/19/2018","Closed - Complete"
"2018-000302STR","2/20/2018","2/20/2018","2/20/2018","Closed - Complete"
"2018-000305STR","4/5/2018","4/5/2018","4/5/2018","Closed - Complete"
"2018-000306STR","4/5/2018","4/5/2018","4/5/2018","Closed - Complete"
"2018-000307STR","8/28/2019","8/28/2019","8/28/2019","Closed - Complete"
"2018-000308STR","3/21/2018","3/21/2018","3/21/2018","Closed - Complete"
"2018-000313STR","5/17/2018","5/17/2018","5/17/2018","Closed - Complete"
"2018-000314STR","2/15/2018","2/15/2018","2/15/2018","Closed - Complete"
"2018-000317STR","4/17/2018","4/17/2018","4/17/2018","Closed - Complete"
"2018-000321STR","4/5/2018","4/5/2018","4/5/2018","Closed - Complete"
"2018-000324STR","4/5/2018","4/5/2018","4/5/2018","Closed - Complete"
"2018-000331STR","4/17/2018","4/17/2018","4/17/2018","Closed - Complete"
"2018-000332STR","4/7/2018","4/7/2018","4/7/2018","Closed - Complete"
"2018-000333STR","4/19/2018","4/19/2018","4/19/2018","Closed - Complete"
"2018-000334STR","4/30/2018","4/30/2018","4/30/2018","Closed - Complete"
"2018-000335STR","7/16/2018","7/16/2018","7/16/2018","Closed - Complete"
"2018-000338STR","4/12/2018","4/12/2018","4/12/2018","Closed - Complete"
"2018-000340STR","4/17/2018","4/17/2018","4/17/2018","Closed - Complete"
"2018-000341STR","3/26/2018","3/26/2018","3/26/2018","Closed - Complete"
"2018-000344STR","3/19/2019","3/19/2019","3/19/2019","Closed - Complete"
"2018-000345STR","9/10/2018","9/10/2018","9/10/2018","Closed - Complete"
"2018-000346STR","3/21/2018","3/21/2018","3/21/2018","Closed - Complete"
"2018-000347STR","3/9/2018","3/9/2018","3/9/2018","Closed - Complete"
"2018-000348STR","4/12/2018","4/12/2018","4/12/2018","Closed - Complete"
"2018-000349STR","4/18/2018","4/18/2018","4/18/2018","Closed - Complete"
"2018-000350STR","5/30/2019","5/30/2019","5/30/2019","Closed - Complete"
"2018-000353STR","5/21/2019","5/21/2019","5/21/2019","Closed - Complete"
"2018-000355STR","11/7/2018","11/7/2018","11/7/2018","Closed - Complete"
"2018-000359STR","3/26/2018","3/26/2018","3/26/2018","Closed - Complete"
"2018-000360STR","3/23/2018","3/23/2018","3/23/2018","Closed - Complete"
"2018-000362STR","2/6/2018","2/6/2018","2/6/2018","Closed - Complete"
"2018-000364STR","2/9/2018","2/9/2018","2/9/2018","Closed - Complete"
"2018-000367STR","3/29/2018","3/29/2018","3/29/2018","Closed - Complete"
"2018-000369STR","1/5/2018","1/5/2018","1/5/2018","Closed - Complete"
"2018-000374STR","4/9/2018","4/9/2018","4/9/2018","Closed - Complete"
"2018-000377STR","3/6/2018","3/6/2018","3/6/2018","Closed - Complete"
"2018-000378STR","2/2/2018","2/2/2018","2/2/2018","Closed - Complete"
"2018-000381STR","2/5/2018","2/5/2018","2/5/2018","Closed - Complete"
"2018-000383STR","2/2/2018","2/2/2018","2/2/2018","Closed - Complete"
"2018-000385STR","2/5/2018","2/5/2018","2/5/2018","Closed - Complete"
"2018-000389STR","6/4/2018","6/4/2018","6/4/2018","Closed - Complete"
"2018-000391STR","8/9/2018","8/9/2018","8/9/2018","Closed - Complete"
"2018-000396STR","2/27/2018","2/27/2018","2/27/2018","Closed - Complete"
"2018-000399STR","4/13/2018","4/13/2018","4/13/2018","Closed - Complete"
"2018-000401STR","4/2/2018","4/2/2018","4/2/2018","Closed - Complete"
"2018-000407STR","9/12/2018","9/12/2018","9/12/2018","Closed - Complete"
"2018-000414STR","8/2/2018","8/2/2018","8/2/2018","Closed - Complete"
"2018-000416STR","3/15/2018","3/15/2018","3/15/2018","Closed - Complete"
"2018-000418STR","4/26/2018","4/26/2018","4/26/2018","Closed - Complete"
"2018-000429STR","4/9/2018","4/9/2018","4/9/2018","Closed - Complete"
"2018-000431STR","2/16/2018","2/16/2018","2/16/2018","Closed - Complete"
"2018-000432STR","3/2/2018","3/2/2018","3/2/2018","Closed - Complete"
"2018-000480STR","6/26/2019","6/26/2019","6/26/2019","Closed - Complete"
"2018-000570STR","4/16/2019","4/16/2019","4/16/2019","Closed - Complete"
"2018-000583STR","1/6/2018","1/6/2018","1/6/2018","Closed - Complete"
"2018-000586STR","4/17/2019","4/17/2019","4/17/2019","Closed - Complete"
"2018-000587STR","1/7/2018","1/7/2018","1/7/2018","Closed - Complete"
"2018-000593STR","3/20/2018","3/20/2018","3/20/2018","Closed - Complete"
"2018-000626STR","12/18/2018","12/18/2018","12/18/2018","Closed - Complete"
"2018-000746STR","1/30/2018","1/30/2018","1/30/2018","Closed - Complete"
"2018-000749STR","2/28/2019","2/28/2019","2/28/2019","Closed - Complete"
"2018-000852STR","5/7/2018","5/7/2018","5/7/2018","Closed - Complete"
"2018-000853STR","1/11/2018","1/11/2018","1/11/2018","Closed - Complete"
"2018-000917STR","1/18/2018","1/18/2018","1/18/2018","Closed - Complete"
"2018-000939STR","1/16/2018","1/16/2018","1/16/2018","Closed - Complete"
"2018-000987STR","1/16/2018","1/16/2018","1/16/2018","Closed - Complete"
"2018-001016STR","1/18/2018","1/18/2018","1/18/2018","Closed - Complete"
"2018-001021STR","1/22/2018","1/22/2018","1/22/2018","Closed - Complete"
"2018-001022STR","3/30/2018","3/30/2018","3/30/2018","Closed - Complete"
"2018-001040STR","1/18/2018","1/18/2018","1/18/2018","Closed - Complete"
"2018-001044STR","1/18/2018","1/18/2018","1/18/2018","Closed - Complete"
"2018-001084STR","1/18/2018","1/18/2018","1/18/2018","Closed - Complete"
"2018-001194STR","1/25/2019","1/25/2019","1/25/2019","Closed - Complete"
"2018-001195STR","1/24/2019","1/24/2019","1/24/2019","Closed - Complete"
"2018-001291STR","1/23/2018","1/23/2018","1/23/2018","Closed - Complete"
"2018-001350STR","1/25/2018","1/25/2018","1/25/2018","Closed - Complete"
"2018-001362STR","3/14/2018","3/14/2018","3/14/2018","Closed - Complete"
"2018-001374STR","2/5/2018","2/5/2018","2/5/2018","Closed - Complete"
"2018-001392STR","3/5/2018","3/5/2018","3/5/2018","Closed - Complete"
"2018-001397STR","1/25/2018","1/25/2018","1/25/2018","Closed - Complete"
"2018-001426STR","1/25/2018","1/25/2018","1/25/2018","Closed - Complete"
"2018-001475STR","4/17/2019","4/17/2019","4/17/2019","Closed - Complete"
"2018-001570STR","1/29/2018","1/29/2018","1/29/2018","Closed - Complete"
"2018-001685STR","9/5/2018","9/5/2018","9/5/2018","Closed - Complete"
"2018-001751STR","3/1/2019","3/1/2019","3/1/2019","Closed - Complete"
"2018-001767STR","2/1/2018","2/1/2018","2/1/2018","Closed - Complete"
"2018-001963STR","2/8/2018","2/8/2018","2/8/2018","Closed - Complete"
"2018-001995STR","4/13/2018","4/13/2018","4/13/2018","Closed - Complete"
"2018-001999STR","1/11/2019","1/11/2019","1/11/2019","Closed - Complete"
"2018-002038STR","2/7/2018","2/7/2018","2/7/2018","Closed - Complete"
"2018-002056STR","2/8/2018","2/8/2018","2/8/2018","Closed - Complete"
"2018-002091STR","9/24/2018","9/24/2018","9/24/2018","Closed - Complete"
"2018-002100STR","2/10/2018","2/10/2018","2/10/2018","Closed - Complete"
"2018-002235STR","2/9/2018","2/9/2018","2/9/2018","Closed - Complete"
"2018-002239STR","2/12/2018","2/12/2018","2/12/2018","Closed - Complete"
"2018-002515STR","2/16/2018","2/16/2018","2/16/2018","Closed - Complete"
"2018-002529STR","2/16/2018","2/16/2018","2/16/2018","Closed - Complete"
"2018-002541STR","2/16/2018","2/16/2018","2/16/2018","Closed - Complete"
"2018-002543STR","2/16/2018","2/16/2018","2/16/2018","Closed - Complete"
"2018-002545STR","2/16/2018","2/16/2018","2/16/2018","Closed - Complete"
"2018-002547STR","2/16/2018","2/16/2018","2/16/2018","Closed - Complete"
"2018-002556STR","2/19/2018","2/19/2018","2/19/2018","Closed - Complete"
"2018-002557STR","10/25/2018","10/25/2018","10/25/2018","Closed - Complete"
"2018-002788STR","10/25/2018","10/25/2018","10/25/2018","Closed - Complete"
"2018-002851STR","2/23/2018","2/23/2018","2/23/2018","Closed - Complete"
"2018-002912STR","2/27/2018","2/27/2018","2/27/2018","Closed - Complete"
"2018-002996STR","6/6/2018","6/6/2018","6/6/2018","Closed - Complete"
"2018-002997STR","3/1/2018","3/1/2018","3/1/2018","Closed - Complete"
"2018-003041STR","3/1/2018","3/1/2018","3/1/2018","Closed - Complete"
"2018-003056STR","3/2/2018","3/2/2018","3/2/2018","Closed - Complete"
"2018-003076STR","11/6/2018","11/6/2018","11/6/2018","Closed - Complete"
"2018-003099STR","3/2/2018","3/2/2018","3/2/2018","Closed - Complete"
"2018-003102STR","3/2/2018","3/2/2018","3/2/2018","Closed - Complete"
"2018-003112STR","3/3/2018","3/3/2018","3/3/2018","Closed - Complete"
"2018-003159STR","2/11/2019","2/11/2019","2/11/2019","Closed - Complete"
"2018-003329STR","3/8/2018","3/8/2018","3/8/2018","Closed - Complete"
"2018-003372STR","3/8/2018","3/8/2018","3/8/2018","Closed - Complete"
"2018-003376STR","3/8/2018","3/8/2018","3/8/2018","Closed - Complete"
"2018-003377STR","3/8/2018","3/8/2018","3/8/2018","Closed - Complete"
"2018-003495STR","3/12/2018","3/12/2018","3/12/2018","Closed - Complete"
"2018-003556STR","3/13/2018","3/13/2018","3/13/2018","Closed - Complete"
"2018-003609STR","3/15/2018","3/15/2018","3/15/2018","Closed - Complete"
"2018-003617STR","3/15/2018","3/15/2018","3/15/2018","Closed - Complete"
"2018-003632STR","3/15/2018","3/15/2018","3/15/2018","Closed - Complete"
"2018-003640STR","3/15/2018","3/15/2018","3/15/2018","Closed - Complete"
"2018-003644STR","3/15/2018","3/15/2018","3/15/2018","Closed - Complete"
"2018-003708STR","3/15/2018","3/15/2018","3/15/2018","Closed - Complete"
"2018-003728STR","3/15/2018","3/15/2018","3/15/2018","Closed - Complete"
"2018-003769STR","3/16/2018","3/16/2018","3/16/2018","Closed - Complete"
"2018-003778STR","3/16/2018","3/16/2018","3/16/2018","Closed - Complete"
"2018-003788STR","3/14/2018","3/14/2018","3/14/2018","Closed - Complete"
"2018-003791STR","3/14/2018","3/14/2018","3/14/2018","Closed - Complete"
"2018-003838STR","5/25/2018","5/25/2018","5/25/2018","Closed - Complete"
"2018-003866STR","8/2/2018","8/2/2018","8/2/2018","Closed - Complete"
"2018-003891STR","3/20/2018","3/20/2018","3/20/2018","Closed - Complete"
"2018-003945STR","3/22/2018","3/22/2018","3/22/2018","Closed - Complete"
"2018-003958STR","3/21/2018","3/21/2018","3/21/2018","Closed - Complete"
"2018-003977STR","3/22/2018","3/22/2018","3/22/2018","Closed - Complete"
"2018-003992STR","3/22/2018","3/22/2018","3/22/2018","Closed - Complete"
"2018-003998STR","3/22/2018","3/22/2018","3/22/2018","Closed - Complete"
"2018-004059STR","3/22/2018","3/22/2018","3/22/2018","Closed - Complete"
"2018-004095STR","3/19/2018","3/19/2018","3/19/2018","Closed - Complete"
"2018-004101STR","3/23/2018","3/23/2018","3/23/2018","Closed - Complete"
"2018-004102STR","3/23/2018","3/23/2018","3/23/2018","Closed - Complete"
"2018-004110STR","8/1/2018","8/1/2018","8/1/2018","Closed - Complete"
"2018-004115STR","7/31/2019","7/31/2019","7/31/2019","Closed - Complete"
"2018-004161STR","6/11/2018","6/11/2018","6/11/2018","Closed - Complete"
"2018-004234STR","3/27/2018","3/27/2018","3/27/2018","Closed - Complete"
"2018-004273STR","3/27/2018","3/27/2018","3/27/2018","Closed - Complete"
"2018-004324STR","3/27/2018","3/27/2018","3/27/2018","Closed - Complete"
"2018-004343STR","3/30/2018","3/30/2018","3/30/2018","Closed - Complete"
"2018-004347STR","3/29/2018","3/29/2018","3/29/2018","Closed - Complete"
"2018-004354STR","3/30/2018","3/30/2018","3/30/2018","Closed - Complete"
"2018-004373STR","3/30/2018","3/30/2018","3/30/2018","Closed - Complete"
"2018-004414STR","3/13/2019","3/13/2019","3/13/2019","Closed - Complete"
"2018-004441STR","10/24/2018","10/24/2018","10/24/2018","Closed - Complete"
"2018-004451STR","8/24/2018","8/24/2018","8/24/2018","Closed - Complete"
"2018-004452STR","3/29/2018","3/29/2018","3/29/2018","Closed - Complete"
"2018-004487STR","5/29/2018","5/29/2018","5/29/2018","Closed - Complete"
"2018-004615STR","4/2/2018","4/2/2018","4/2/2018","Closed - Complete"
"2018-004654STR","4/12/2018","4/12/2018","4/12/2018","Closed - Complete"
"2018-004778STR","5/18/2018","5/18/2018","5/18/2018","Closed - Complete"
"2018-004781STR","8/16/2018","8/16/2018","8/16/2018","Closed - Complete"
"2018-004786STR","6/29/2018","6/29/2018","6/29/2018","Closed - Complete"
"2018-004787STR","7/20/2018","7/20/2018","7/20/2018","Closed - Complete"
"2018-004790STR","6/21/2018","6/21/2018","6/21/2018","Closed - Complete"
"2018-004792STR","7/19/2018","7/19/2018","7/19/2018","Closed - Complete"
"2018-004798STR","6/28/2018","6/28/2018","6/28/2018","Closed - Complete"
"2018-004799STR","5/10/2018","5/10/2018","5/10/2018","Closed - Complete"
"2018-004809STR","4/10/2018","4/10/2018","4/10/2018","Closed - Complete"
"2018-004811STR","4/19/2018","4/19/2018","4/19/2018","Closed - Complete"
"2018-004812STR","10/17/2018","10/17/2018","10/17/2018","Closed - Complete"
"2018-004814STR","12/5/2018","12/5/2018","12/5/2018","Closed - Complete"
"2018-004816STR","9/20/2018","9/20/2018","9/20/2018","Closed - Complete"
"2018-004817STR","5/23/2019","5/23/2019","5/23/2019","Closed - Complete"
"2018-004821STR","3/7/2019","3/7/2019","3/7/2019","Closed - Complete"
"2018-004822STR","12/5/2018","12/5/2018","12/5/2018","Closed - Complete"
"2018-004826STR","8/9/2018","8/9/2018","8/9/2018","Closed - Complete"
"2018-004827STR","8/3/2018","8/3/2018","8/3/2018","Closed - Complete"
"2018-004829STR","10/25/2018","10/25/2018","10/25/2018","Closed - Complete"
"2018-004831STR","4/19/2018","4/19/2018","4/19/2018","Closed - Complete"
"2018-004833STR","5/11/2018","5/11/2018","5/11/2018","Closed - Complete"
"2018-004838STR","6/21/2019","6/21/2019","6/21/2019","Closed - Complete"
"2018-004839STR","5/15/2018","5/15/2018","5/15/2018","Closed - Complete"
"2018-004842STR","8/26/2019","8/26/2019","8/26/2019","Closed - Complete"
"2018-004844STR","9/26/2018","9/26/2018","9/26/2018","Closed - Complete"
"2018-004845STR","10/17/2018","10/17/2018","10/17/2018","Closed - Complete"
