b1_alt_id,EXISTING_GPROC_SD_STP_NUM,EXISTING_GPROC_SD_PRO_DES,NEW_SPROC_SD_PRO_ID1,EXISTING_GPROC_SD_PROD_ID1,NEW_SPROC_SD_NXT_ID1,EXISTING_GPROC_SD_NXT_ID1,SD_PRO_DES,SD_APP_DES,RELATION_SEQ_ID
2021-002676ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,NULL,13316
2021-002706ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,NULL,13316
2021-002706ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,NULL,13316
2021-002706ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,NULL,13316
2021-002708ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-002708ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,NULL,13316
2021-002708ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,NULL,13316
2021-002709ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-002709ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,NULL,13316
2021-002709ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,NULL,13316
2021-002711ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-002711ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,NULL,13316
2021-002711ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,NULL,13316
2021-002712ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Analysis Completed,13316
2021-002712ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,NULL,13316
2021-002712ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,In Review While On Hold,13316
2021-002728ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,NULL,13316
2021-002728ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,NULL,13316
2021-002728ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,NULL,13316
2021-002790ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,On Hold,13316
2021-002790ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,NULL,13316
2021-002790ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,NULL,13316
2021-003086ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-003086ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,NULL,13316
2021-003086ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,NULL,13316
2021-003087ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Analysis Complete,13316
2021-003087ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,NULL,13316
2021-003087ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,NULL,13316
2021-003088ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-003088ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,NULL,13316
2021-003088ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,NULL,13316
2021-003089ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,On Hold,13316
2021-003089ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,NULL,13316
2021-003089ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,In Review While On Hold,13316
2021-003092ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,On Hold,13316
2021-003092ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,In Progress,13316
2021-003092ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,In Review While On Hold,13316
2021-003093ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-003093ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,NULL,13316
2021-003093ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,NULL,13316
2021-003094ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-003094ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,NULL,13316
2021-003094ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,NULL,13316
2021-003108ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-003108ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003108ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003114ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-003114ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003114ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003117ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-003117ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003117ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003259ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-003259ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003259ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003331ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-003331ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003331ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003336ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-003336ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003336ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003337ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-003337ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003337ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003486ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Analysis Completed,13316
2021-003486ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003486ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,Remove Hold,13316
2021-003487ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,On Hold,13316
2021-003487ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003487ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,In Review While On Hold,13316
2021-003488ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-003488ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003488ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003489ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-003489ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003489ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003492ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-003492ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003492ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003496ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-003496ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003496ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003497ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-003497ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003497ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003498ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,On Hold,13316
2021-003498ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003498ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,In Review While On Hold,13316
2021-003500ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,On Hold,13316
2021-003500ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003500ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003737ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-003737ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003737ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003828ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-003828ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003828ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003829ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-003829ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003829ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-003985ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-003985ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-003985ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-004240ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Analysis Completed,13316
2021-004240ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,Closed - No Violation,13316
2021-004240ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,Remove Hold,13316
2021-004243ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Analysis Complete,13316
2021-004243ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,In Progress,13316
2021-004243ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,Remove Hold,13316
2021-004328ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-004328ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-004328ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-004379ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-004379ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-004379ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-004382ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-004382ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-004382ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-004388ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-004388ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-004388ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-004406ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,Under Review,13316
2021-004406ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
2021-004406ENF,10,On Hold,17000000000000,18000000000000,15000000000000,17000000000000,On Hold,,13316
2021-004438ENF,2,Analysis,15000000000000,17001000000000,17018000000000,19018000000000,Analysis,,13316
2021-004438ENF,8,Completion Processing,18000000000000,19000000000000,00000000000000,13000000000000,Completion Processing,,13316
