RECORD_NO,LISTING_ID,HOST_ID,web,Service,what
2020-000289STR,21817055,,https://www.airbnb.com/rooms/plus/22140977,Airbnb,1476
2020-000289STR,22140977,,https://www.airbnb.com/rooms/plus/22140977,Airbnb,1477
2020-000289STR,21382398,,https://www.airbnb.com/rooms/plus/22140977,Airbnb,1478
2020-000370STR,34751463,,https://www.airbnb.com/rooms/34751463,Airbnb,1479
2020-000370STR,30506989,,https://www.airbnb.com/rooms/30506989,Airbnb,1480
2020-000370STR,32268646,,https://www.airbnb.com/rooms/32268646,Airbnb,1481
2020-000370STR,33713266,,https://www.airbnb.com/rooms/33713266,Airbnb,1482
2020-000370STR,32410147,,https://www.airbnb.com/rooms/32410147,Airbnb,1483
2020-000370STR,30696168,,https://www.airbnb.com/rooms/30696168,Airbnb,1484
2020-000392STR,40763935,316658100,https://www.airbnb.com/rooms/40763935,Airbnb,1485
2020-000415STR,40593885,,https://www.airbnb.com/rooms/40593885,Airbnb,1486
2020-000455STR,2736358,8638224,https://www.airbnb.com/rooms/2736358,Airbnb,1487
2020-000522STR,467507,2320888,https://www.airbnb.com/rooms/467507,Airbnb,1488
2020-000522STR,467507,2320888,https://www.airbnb.com/rooms/467507,Airbnb,1489
2020-000599STR,28783606,34876815,https://www.airbnb.com/rooms/28783606,Airbnb,1490
2020-000606STR,4614763,75978,https://www.airbnb.com/rooms/4614763,Airbnb,1491
2020-000610STR,39420577,4060431,https://www.airbnb.com/rooms/39420577,Airbnb,1492
2020-000653STR,42856533,90349994,https://www.airbnb.com/rooms/42856533,Airbnb,1493
2020-000767STR,37180404,76458186,https://www.airbnb.com/rooms/37180404,Airbnb,1494
2020-000836STR,38158914,1368144,https://www.airbnb.com/rooms/38158914,Airbnb,1495
2020-000954STR,6886839,3275513,https://www.airbnb.com/rooms/6886839,Airbnb,1496
2020-000979STR,31377697,7655449,https://www.airbnb.com/rooms/31377697,Airbnb,1497
2020-001012STR,851889,,https://www.airbnb.com/rooms/plus/851889,Airbnb,1498
2020-001186STR,36945601,1243451,https://www.airbnb.com/rooms/36945601,Airbnb,1499
2020-001202STR,4603953,10643399,https://www.airbnb.com/rooms/4603953,Airbnb,1500
2020-001279STR,909063,2874279,https://www.airbnb.com/rooms/909063,Airbnb,1501
2020-001301STR,13999742,19191703,https://www.airbnb.com/rooms/13999742,Airbnb,1502
2020-001354STR,41630017,328362412,https://www.airbnb.com/rooms/41630017,Airbnb,1503
2020-001394STR,23474087,,https://www.airbnb.com/rooms/23474087,Airbnb,1504
2020-001394STR,23476220,,https://www.airbnb.com/rooms/23476220,Airbnb,1505
2020-001394STR,24021724,,https://www.airbnb.com/rooms/24021724,Airbnb,1506
2020-001442STR,40312722,168103713,https://www.airbnb.com/rooms/40312722,Airbnb,1507
2020-001473STR,38100637,24673601,https://www.airbnb.com/rooms/38100637,Airbnb,1508
2020-001519STR,40009905,3021561,https://www.airbnb.com/rooms/40009905,Airbnb,1509
2020-001632STR,3319447,5034081,https://www.airbnb.com/rooms/3319447,Airbnb,1510
2020-001715STR,37156484,29291796,https://www.airbnb.com/rooms/37156484,Airbnb,1511
2020-001724STR,3391368,17110263,https://www.airbnb.com/rooms/3391368,Airbnb,1512
2020-001726STR,7886634,6291362,https://www.airbnb.com/rooms/7886634,Airbnb,1513
2020-001857STR,12797906,498928,https://www.airbnb.com/rooms/12797906,Airbnb,1514
2020-001858STR,1487849,1590094,https://www.airbnb.com/rooms/1487849,Airbnb,1515
2020-002641STR,20979534,4276210,https://www.airbnb.com/rooms/20979534,Airbnb,1516
2020-002741STR,1614622,2343472,https://www.airbnb.com/rooms/1614622,Airbnb,1517
2020-002840STR,38955191,298375038,https://www.airbnb.com/rooms/38955191,Airbnb,1518
2020-002867STR,2890120,899994,https://www.airbnb.com/rooms/2890120,Airbnb,1519
2020-002870STR,6145605,1196837,https://www.airbnb.com/rooms/6145605,Airbnb,1520
2020-002924STR,32404157,81165421,https://www.airbnb.com/rooms/32404157,Airbnb,1521
2020-003076STR,3519611,17721826,https://www.airbnb.com/rooms/3519611,Airbnb,1522
2020-003096STR,18345958,652949,https://www.airbnb.com/rooms/18345958,Airbnb,1523
2020-003422STR,37457424,2327713,https://www.airbnb.com/rooms/37457424,Airbnb,1524
2020-003510STR,8290464,3198119,https://www.airbnb.com/rooms/8290464,Airbnb,1525
2020-003644STR,47023793,,https://www.airbnb.com/rooms/47023793,Airbnb,1526
2020-003644STR,47031172,,https://www.airbnb.com/rooms/47031172,Airbnb,1527
2020-003644STR,47029556,,https://www.airbnb.com/rooms/47029556,Airbnb,1528
2020-003650STR,40991220,12973187,https://www.airbnb.com/rooms/40991220,Airbnb,1529
2020-003717STR,13769493,15376205,https://www.airbnb.com/rooms/13769493,Airbnb,1530
2020-003907STR,40473258,72422733,https://www.airbnb.com/rooms/40473258,Airbnb,1531
2020-003923STR,29684194,10456230,https://www.airbnb.com/rooms/29684194,Airbnb,1532
2020-003965STR,39248043,301284384,https://www.airbnb.com/rooms/39248043,Airbnb,1533
2020-003999STR,37249904,247053998,https://www.airbnb.com/rooms/37249904,Airbnb,1534
2020-004028STR,20500854,12878539,https://www.airbnb.com/rooms/20500854,Airbnb,1535
2020-004363STR,138772,261304,https://www.airbnb.com/rooms/138772,Airbnb,1536
2020-004364STR,269463,1244308,https://www.airbnb.com/rooms/269463,Airbnb,1537
2020-004366STR,394575,1190192,https://www.airbnb.com/rooms/394575,Airbnb,1538
2020-004367STR,607500,1805856,https://www.airbnb.com/rooms/607500,Airbnb,1539
2020-004383STR,13318584,75307977,https://www.airbnb.com/rooms/13318584,Airbnb,1540
2020-004425STR,14255278,36140663,https://www.airbnb.com/rooms/14255278,Airbnb,1541
2020-004430STR,1665516,3071180,https://www.airbnb.com/rooms/1665516,Airbnb,1542
2020-004450STR,2374267,11298613,https://www.airbnb.com/rooms/2374267,Airbnb,1543
2020-004453STR,7923146,41781093,https://www.airbnb.com/rooms/7923146,Airbnb,1544
2020-004454STR,44449225,,https://www.airbnb.com/rooms/44449225,Airbnb,1545
2020-004454STR,44448811,,https://www.airbnb.com/rooms/44448811,Airbnb,1546
2020-004456STR,37058182,,https://www.airbnb.com/rooms/37058182,Airbnb,1547
2020-004463STR,43431715,,https://www.airbnb.com/rooms/43431715,Airbnb,1548
2020-004473STR,18140914,125069867,https://www.airbnb.com/rooms/18140914,Airbnb,1549
2020-004487STR,1304068,7089140,https://www.airbnb.com/rooms/1304068,Airbnb,1550
2020-004496STR,17405370,20369590,https://www.airbnb.com/rooms/17405370,Airbnb,1551
2020-004511STR,32723815,6961330,https://www.airbnb.com/rooms/32723815,Airbnb,1552
2020-004562STR,39488743,120248703,https://www.airbnb.com/rooms/39488743,Airbnb,1553
2020-004565STR,39174656,,https://www.airbnb.com/rooms/39174656,Airbnb,1554
2020-004567STR,1245838,6789170,https://www.airbnb.com/rooms/1245838,Airbnb,1555
2020-004576STR,20933318,49425233,https://www.airbnb.com/rooms/20933318,Airbnb,1556
2020-004578STR,1667732,6913393,https://www.airbnb.com/rooms/1667732,Airbnb,1557
2020-004582STR,1992217,10271221,https://www.airbnb.com/rooms/1992217,Airbnb,1558
2020-004583STR,1309496,7118153,https://www.airbnb.com/rooms/1309496,Airbnb,1559
2020-004592STR,2611820,101521,https://www.airbnb.com/rooms/2611820,Airbnb,1560
2020-004594STR,2455313,12556651,https://www.airbnb.com/rooms/2455313,Airbnb,1561
2020-004605STR,3780418,16440881,https://www.airbnb.com/rooms/3780418,Airbnb,1562
2020-004640STR,39650805,11392468,https://www.airbnb.com/rooms/39650805,Airbnb,1563
2020-004641STR,16441272,66107483,https://www.airbnb.com/rooms/16441272,Airbnb,1564
2020-004652STR,2175930,11098043,https://www.airbnb.com/rooms/2175930,Airbnb,1565
2020-004653STR,32740903,669175,https://www.airbnb.com/rooms/32740903,Airbnb,1566
2020-004835STR,128230,634277,https://www.airbnb.com/rooms/128230,Airbnb,1567
2020-004836STR,16208102,3916222,https://www.airbnb.com/rooms/16208102,Airbnb,1568
2020-004964STR,26747021,232759,https://www.airbnb.com/rooms/26747021,Airbnb,1569
2020-004972STR,20994570,2788584,https://www.airbnb.com/rooms/20994570,Airbnb,1570
2020-005000STR,8192881,6387932,https://www.airbnb.com/rooms/8192881,Airbnb,1571
2020-005008STR,3877462,20037498,https://www.airbnb.com/rooms/3877462,Airbnb,1572
2020-005080STR,5788099,30031657,https://www.airbnb.com/rooms/5788099,Airbnb,1573
2020-005084STR,7309811,601627,https://www.airbnb.com/rooms/7309811,Airbnb,1574
2020-005162STR,778520,529581,https://www.airbnb.com/rooms/778520,Airbnb,1575
2020-005166STR,7035672,36886391,https://www.airbnb.com/rooms/7035672,Airbnb,1576
2020-005175STR,3042811,9708248,https://www.airbnb.com/rooms/3042811,Airbnb,1577
2020-005186STR,4365969,22662933,https://www.airbnb.com/rooms/4365969,Airbnb,1578
2020-005190STR,1752371,9218238,https://www.airbnb.com/rooms/1752371,Airbnb,1579
2020-005199STR,20805606,196335,https://www.airbnb.com/rooms/20805606,Airbnb,1580
2020-005201STR,6481492,23073793,https://www.airbnb.com/rooms/6481492,Airbnb,1581
2020-005207STR,41772072,7002631,https://www.airbnb.com/rooms/41772072,Airbnb,1582
2020-005214STR,15432669,12765917,https://www.airbnb.com/rooms/15432669,Airbnb,1583
2020-005216STR,9416254,5518159,https://www.airbnb.com/rooms/9416254,Airbnb,1584
2020-005231STR,28603195,132534885,https://www.airbnb.com/rooms/28603195,Airbnb,1585
2020-005233STR,424846,2112291,https://www.airbnb.com/rooms/424846,Airbnb,1586
2020-005235STR,32620353,5611653,https://www.airbnb.com/rooms/32620353,Airbnb,1587
2020-005274STR,31450281,4346065,https://www.airbnb.com/rooms/31450281,Airbnb,1588
2020-005278STR,22388111,4555872,https://www.airbnb.com/rooms/22388111,Airbnb,1589
2020-005309STR,38404621,292551289,https://www.airbnb.com/rooms/38404621,Airbnb,1590
2020-005330STR,8356380,44046204,https://www.airbnb.com/rooms/8356380,Airbnb,1591
2020-005367STR,6374167,33217272,https://www.airbnb.com/rooms/6374167,Airbnb,1592
2020-005393STR,18615032,9314255,https://www.airbnb.com/rooms/18615032,Airbnb,1593
2020-005399STR,17501002,69222920,https://www.airbnb.com/rooms/17501002,Airbnb,1594
2020-005413STR,44280619,4920028,https://www.airbnb.com/rooms/44280619,Airbnb,1595
2020-005422STR,7327920,29638077,https://www.airbnb.com/rooms/7327920,Airbnb,1596
2020-005427STR,6007925,31111016,https://www.airbnb.com/rooms/6007925,Airbnb,1597
2020-005440STR,11531128,37917550,https://www.airbnb.com/rooms/11531128,Airbnb,1598
2020-005526STR,23550791,175969733,https://www.airbnb.com/rooms/23550791,Airbnb,1599
2020-005662STR,43412641,46107941,https://www.airbnb.com/rooms/43412641,Airbnb,1600
2020-005926STR,44419280,,https://www.airbnb.com/rooms/44419280,Airbnb,1601
2020-005928STR,45542268,,https://www.airbnb.com/rooms/45542268,Airbnb,1602
2020-005985STR,1107014,1743413,https://www.airbnb.com/rooms/1107014,Airbnb,1603
2020-006057STR,7689528,4037393,https://www.airbnb.com/rooms/7689528,Airbnb,1604
2020-006249STR,44379576,,https://www.airbnb.com/rooms/44379576,Airbnb,1605
2020-006249STR,44463603,,https://www.airbnb.com/rooms/44463603,Airbnb,1606
2020-006297STR,6887081,18197171,https://www.airbnb.com/rooms/6887081,Airbnb,1607
2020-006341STR,7902505,,https://www.airbnb.com/rooms/7902505,Airbnb,1608
2020-006361STR,10477793,,https://www.airbnb.com/rooms/10477793,Airbnb,1609
2020-006365STR,37390486,25062046,https://www.airbnb.com/rooms/37390486,Airbnb,1610
2020-006888STR,44394083,,https://www.airbnb.com/rooms/44394083,Airbnb,1611
2020-006888STR,,,www.vrbo.com/2024331,Vrbo.com,1612
2020-006942STR,10321776,,https://www.airbnb.com/rooms/10321776,Airbnb,1613
2020-006955STR,44382961,,https://www.airbnb.com/rooms/44382961,Airbnb,1614
2020-007031STR,10052512,,https://www.airbnb.com/rooms/10052512,Airbnb,1615
2020-007376STR,44262841,155667185,https://www.airbnb.com/rooms/44262841,Airbnb,1616
2020-007431STR,45423640,,https://www.airbnb.com/rooms/45423640,Airbnb,1617
2020-007755STR,14759973,,https://www.airbnb.com/rooms/14759973,Airbnb,1618
2020-007757STR,45202539,,https://www.airbnb.com/rooms/45202539,Airbnb,1619
2020-008062STR,45081117,,https://www.airbnb.com/rooms/45081117,Airbnb,1620
2020-008076STR,42989740,54810554,https://www.airbnb.com/rooms/42989740,Airbnb,1621
2020-008306STR,1123125,6161482,https://www.airbnb.com/rooms/1123125,Airbnb,1622
2020-008306STR,23433090,6161482,https://www.airbnb.com/rooms/23433090,Airbnb,1623
2020-008519STR,22483206,,https://www.airbnb.com/rooms/22483206,Airbnb,1624
2020-008678STR,45785640,,https://www.airbnb.com/rooms/45785640,Airbnb,1625
2020-009080STR,46221320,,https://www.airbnb.com/rooms/46221320,Airbnb,1626
2020-009113STR,,49532950,,Airbnb,1627
2020-009778STR,13735115,,https://www.airbnb.com/rooms/13735115,Airbnb,1628
2020-009778STR,,,www.vrbo.com/652390,Vrbo.com,1629
2020-009780STR,15179182,,https://www.airbnb.com/rooms/15179182,Airbnb,1630
2020-009928STR,25260993,,https://www.airbnb.com/rooms/25260993,Airbnb,1631
2020-009939STR,46122296,,https://www.airbnb.com/rooms/46122296,Airbnb,1632
2020-009939STR,,,misterbandb.com,misterbandb.com,1633
2020-010105STR,,13612996,,Airbnb,1634
2020-010130STR,,1792651,,Airbnb,1635
2020-010169STR,,24973603,,Airbnb,1636
2020-010222STR,10835637,,https://www.airbnb.com/rooms/10835637,Airbnb,1637
2020-010403STR,30502421,92720638, https://www.airbnb.com/rooms/plus/30502421,Airbnb,1638
2020-010652STR,27312690,,https://www.airbnb.com/rooms/27312690,Airbnb,1639
2020-010652STR,,,www.vrbo.com/1532067,Vrbo.com,1640
2020-010713STR,46527458,,https://www.airbnb.com/rooms/46527458,Airbnb,1641
2020-010713STR,46527458,,https://www.airbnb.com/rooms/46527458,Airbnb,1642
2020-010952STR,10808224,,https://www.airbnb.com/rooms/10808224,Airbnb,1643
2020-011090STR,21099478,,https://www.airbnb.com/rooms/21099478,Airbnb,1644
2020-011395STR,46091378,,https://www.airbnb.com/rooms/46091378,Airbnb,1645
2020-011397STR,45714287,,https://www.airbnb.com/rooms/45714287,Airbnb,1646
2020-011440STR,46563604,,https://www.airbnb.com/rooms/46563604,Airbnb,1647
2020-011440STR,46563604,,https://www.airbnb.com/rooms/46563604,Airbnb,1648
2020-011440STR,46563604,,https://www.airbnb.com/rooms/46563604,Airbnb,1649
2020-011958STR,6957662,,https://www.airbnb.com/rooms/6957662,Airbnb,1650
2020-012205STR,19150623,,https://www.airbnb.com/rooms/19150623,Airbnb,1651
2020-012205STR,33781225,,https://www.airbnb.com/rooms/33781225,Airbnb,1652
