RECORD ID,RECORD NAME,BAN Checklist
2019-021536STR,80 Miraloma Dr.,1023705
2019-012227STR,1335 31st Avenue,1023711
2018-000091STR,755 Capp Street,1023724
2019-000561STR,827 SCOTT STREET,1023739
2018-000092STR,370 7th Street Unit 4,1023740
2019-018617STR,370 7th Street Unit 4A,1023740
2019-019107STR,370 7th Street Unit 4A,1023740
2020-003512STR,25 Latona Street,1023741
2019-020393STR,1110 Montgomery Street,1023744
2019-023388STR,1110 Montgomery Street,1023744
2017-013834STR,1332 Portola Drive STR,1023794
2017-016061STR,189 Downey Street STR,1023796
2019-020418STR,"2 Fair Oaks Street, 3",1023810
2020-003893STR,2 Fair Oaks Street Unit 3,1023810
2019-000646STR,3819 17TH ST,1023835
2019-018687STR,3821 17th Street Apartment A,1023835
2019-019177STR,3821 17th Street Apartment A,1023835
2018-000864STR,2910 Anza Street Unit 3 STR,1023842
2019-018321STR,2900 Anza St Anza Suite,1023842
2019-018812STR,2900 Anza St Anza Suite,1023842
2018-004837STR,1664 Larkin Street Unit 20,1023853
2019-021440STR,1664 Larkin Street,1023853
2019-022487STR,3523 19th Street,1023861
2020-004482STR,346 SO VAN NESS AVE,1023881
2018-005183STR,56 College Ave,1023889
2017-013891STR,1738 10th Avenue,1023906
2020-004469STR,"2923 23rd st, unit 1",1023917
2020-005201STR,2923 23rd Street Unit 1,1023917
2019-021598STR,647 Connecticut Street Unit 1,1023946
2020-004499STR,74 San Jacinto Way (2nd application),1023956
2017-007428STR,161 Hernandez STR (2nd application),1023976
2019-019218STR,2415 Van Ness Avenue 601,1024000
2017-015337STR,1061 Pacific Avenue STR,1024010
2019-001166STR,1061 Pacific Avenue (2nd application),1024010
2019-018387STR,1061 Pacific Avenue,1024010
2019-018597STR,1061 Pacific Avenue,1024010
2019-018878STR,1061 Pacific Avenue,1024010
2019-019088STR,1061 Pacific Avenue,1024010
2018-001397STR,427 26th Avenue Unit 2 STR,1024040
2019-003634STR,635 Capp Street Unit A,1024045
2018-012573STR,1262 FULTON STREET,1024059
2019-011885STR,224 Tara Street,1024068
2018-004971STR,389 Church Street,1024070
2020-004487STR,679 Waller Street,1024086
2019-001559STR,2013 Oak Street Unit A,1024100
2019-021458STR,3918-3920 23rd St.,1024109
2018-002184STR,1721 Church Street,1024116
2019-005101STR,14 Ulloa Street,1024123
2020-004451STR,1865 Stockton Street ,1024211
2018-015595STR,790 Sanchez Street Unit 2,1024230
2019-018130STR,3833 20th street,1024243
2020-000606STR,1315 Utah Street,1024249
2018-000093STR,1629 Golden Gate Avenue,1024254
2020-004466STR,1629 Golden Gate ave,1024254
2017-012452STR,1267 41ST AVE,1024261
2019-018083STR,1267 41st Avenue Suite 1269,1024261
2018-000094STR,287 Page Street,1024268
2020-005175STR,11 Laussat Street,1024269
2019-020484STR,946 Stockton St Apt 7A,1024287
2018-000095STR,113 Germania Street,1024289
2018-005092STR,362 Diamond St,1024296
2018-000096STR,807 38th Ave Unit A,1024314
2019-006492STR,732 Treat Avenue,1024316
2018-005015STR,1044 Capp Street,1024324
2017-012995STR,17 Osgood Place Unit 3 STR,1024338
2019-021456STR,17 Osgood Place 3,1024338
2019-018144STR,168 EUREKA STREET,1024354
2018-005213STR,933 Church Street,1024360
2018-000097STR,3366 23rd Street,1024370
2018-000098STR,1515 Sutter St 214,1024383
2018-004848STR,1804 Filbert Street,1024389
2018-016521STR,708 02ND AVE,1024415
2019-021490STR,708 2nd ave,1024415
2018-016181STR,24 Steiner Street,1024416
2018-004820STR,2030 Lyon Street,1024460
2019-018182STR,2030 Lyon Street,1024460
2017-013903STR,459 FREDERICK ST,1024469
2019-018377STR,459 Frederick Street,1024469
2019-018868STR,459 Frederick Street,1024469
2017-005790STR,118 Precita Avenue,1024527
2020-001532STR,190 Ewing Ter,1024528
2018-005059STR,3739 Lawton Street,1024549
2018-000099STR,217 23rd Avenue,1024570
2018-004860STR,1630 47th Avenue,1024571
2018-014983STR,1566 27th Avenue,1024579
2018-005230STR,76 Francis St,1024608
2018-004956STR,1115 Vallejo St.,1024638
2019-018562STR,1115 Vallejo Street,1024638
2019-019053STR,1115 Vallejo Street,1024638
2019-021436STR,1115 Vallejo St. ,1024638
2019-003550STR,1590 Great Hwy,1024644
2017-006992STR,2136 California Street Unit 16 STR,1024656
2017-015335STR,104 Chattanooga Street STR,1024668
2019-018416STR,104 Chattanooga Street,1024668
2019-018907STR,104 Chattanooga Street,1024668
2018-000100STR,11 Castro Street,1024676
2018-000101STR,4209 22nd Street,1024678
2020-004529STR,74 Bradford Street,1024697
2019-018274STR,2607 Folsom Street Unit 1,1024727
2019-018455STR,2607 Folsom Street 1,1024727
2019-018765STR,2607 Folsom Street Unit 1,1024727
2019-018946STR,2607 Folsom Street 1,1024727
2019-018185STR,244 Andover Street,1024764
2018-004839STR,1743 Hayes Street,1024793
2019-018557STR,3319 Divisadero Street,1024803
2019-019048STR,3319 Divisadero Street,1024803
2018-005182STR,3359 Cesar Chavez Street,1024817
2019-018640STR,3359 Cesar Chavez Street,1024817
2019-019130STR,3359 Cesar Chavez Street,1024817
2017-016062STR,4 Amber Drive STR,1024863
2018-005019STR,2971 California Street 1,1024864
2019-018258STR,2971 California Street 1,1024864
2019-018749STR,2971 California Street 1,1024864
2020-003510STR,291 Missouri Street,1024879
2018-012731STR,1424 Filbert Street Unit 9,1024880
2019-019293STR,1424 Filbert Street Apt #9,1024880
2017-006742STR,2828 Bryant Street STR,1024885
2018-004115STR,1520 TAYLOR ST Unit 601,1024912
2019-018625STR,4338 Balboa Street,1025067
2019-019115STR,4338 Balboa Street,1025067
2019-021459STR,2742 A Bush Street ,1025201
2019-020477STR,545 Clipper Street,1025573
2018-005127STR,319 Lexington St,1025600
2019-019267STR,319 Lexington St,1025600
2018-016189STR,2862 21st Street,1025641
2019-005091STR,184 15th Avenue,1025867
2018-014730STR,1327 11th Avenue,1025908
2017-016200STR,1681 Turk Street,1025980
2018-000102STR,1300 Funston Ave,1025990
2017-014320STR,347 NOE STREET RE-INSTATED after suspension,1026007
2018-004968STR,17 Buena Vista Avenue East,1026017
2018-014486STR,177 Capistrano Avenue,1026025
2018-000103STR,1259 Hampshire Street,1026048
2018-000104STR,1012 Alabama St,1026056
2019-018167STR,1012 Alabama Street,1026056
2019-019288STR,121 Madrid Street,1026248
2019-018310STR,940 Jones Street Apt #9,1026332
2019-018801STR,940 Jones Street Apt #9,1026332
2019-019207STR,124 Holladay Avenue,1026364
2018-000105STR,3789 Fillmore Street Unit 7,1026635
2019-018462STR,31 Emerson Street A,1026765
2019-018953STR,31 Emerson Street A,1026765
2018-005027STR,1 Nahua Avenue,1027158
2019-019310STR,1 Nahua Avenue,1027158
2019-002806STR,1144 GUERRERO ST,1027192
2018-005049STR,107 Jarboe Avenue,1027217
2019-019360STR,107 Jarboe Avenue,1027217
2017-015597STR,1255 Taylor Street Unit 1 STR,1027787
2019-019220STR,1255 Taylor Street #1,1027787
2019-018598STR,1427 11th Ave,1028036
2019-019089STR,1427 11th Ave,1028036
2019-020461STR,1406 Golden Gate Avenue,1028245
2019-022804STR,1406 Golden Gate Avenue,1028245
2019-020413STR,582 22nd,1028258
2018-004896STR,1835 Golden Gate Avenute Unit 2,1028261
2018-000106STR,275 Lisbon Street,1028268
2020-001525STR,275 Lisbon St,1028268
2019-013094STR,8200 Geary Boulevard,1028274
2018-004791STR,166 Commonwealth Ave,1028285
2019-018360STR,166 Commonwealth Avenue,1028285
2019-018851STR,166 Commonwealth Avenue,1028285
2018-005006STR,225 Missouri Street,1028299
2017-016169STR,353 Bartlett Street,1028316
2020-005177STR,353 Bartlett Street,1028316
2018-002039STR,75 Westgate Drive,1028319
2018-000107STR,4681 18th Street,1028346
2018-000585STR,183 Russ Street STR,1028359
2019-021452STR,183 Russ St,1028359
2018-009937STR,15 COSO AVE,1028424
2019-022315STR,15 COSO AVENUE,1028424
2018-002543STR,2047 44TH AVE,1028430
2019-019200STR,1245 Grove Street,1028473
2019-019328STR,1245 Grove Street,1028473
2018-005188STR,308 Corbett Avenue,1028742
2018-000108STR,2345 Jackson Street Apt # 3,1028760
2017-008492STR,"872 Sutter Street, Apt 52",1028784
2018-007539STR,325 Wayland Street (2nd Application),1028802
2019-017552STR,325 Wayland Street,1028802
2018-004110STR,544 Natoma Street Unit 2,1028817
2018-004871STR,78 Levant St,1029047
2019-022700STR,575 Diamond Street,1029195
2018-011389STR,36 GRATTAN STREET,1029298
2019-013829STR,738 BANKS ST,1029496
2019-018269STR,642 Judah Street,1029643
2019-018760STR,642 Judah Street,1029643
2018-004976STR,1375 37th Avenue,1029699
2019-003560STR,2345 Lawton Street,1030710
2018-015659STR,3227 16th Street Unit 3,1030720
2018-002485STR,955 Oak Street Unit 1,1031235
2019-018662STR,955 Oak Street #1,1031235
2019-019152STR,955 Oak Street #1,1031235
2020-002867STR,120 EUGENIA AVE,1031302
2020-005053STR,1958 35th Avenue,1033859
2019-020285STR,278 2nd Avenue,1034196
2019-020267STR,1959 Beach Street,1034465
2019-001768STR,2619 22nd Street,1034630
2018-005063STR,1030 Washington Street 3,1034976
2019-018222STR,1030 Washington Street 3,1034976
2019-018713STR,1030 Washington Street 3,1034976
2017-009423STR,"4096 17th Street, Apt 104",1035725
2017-005467STR,414 Texas Street STR,1035740
2019-001846STR,1615 JONES ST,1035758
2019-018219STR,1615 Jones Street,1035758
2019-018710STR,1615 Jones Street,1035758
2019-016039STR,1746 BRYANT ST,1035789
2019-014375STR,275 Arch Street (2nd Application),1035802
2019-019229STR,275 Arch Street,1035802
2019-019323STR,275 Arch Street,1035802
2018-014125STR,1251 HAMPSHIRE STREET,1035807
2018-001685STR,59 Winding Way,1036197
2019-014222STR,2360 Union Street Unit 5,1036570
2018-000109STR,900 Carolina Street,1036671
2019-020470STR,456 South Van Ness Ave,1036858
2018-004419STR,830 Alabama Street Unit B,1037107
2019-021517STR,830 Alabama Street #B,1037107
2017-006037STR,109 Upland drive,1037186
2018-000110STR,4470 17th Street,1037209
2019-004776STR,4470 17th Street,1037209
2019-020246STR,1691 40th Avenue,1037235
2019-014362STR,1070 CAPITOL AVE,1037281
2019-005691STR,448 Pennsylvania Avenue,1037295
2018-004931STR,1015 Goettingen Street,1037355
2017-014798STR,2872 25TH ST,1037655
2019-018134STR,34 Prospect Avenue,1037827
2018-002195STR,1435 Larkin Street Unit 1,1037926
2018-005102STR,1138 Gilman Avenue,1037929
2019-018408STR,1138 Gilman Avenue,1037929
2019-018899STR,1138 Gilman Avenue,1037929
2019-014497STR,31 CHATTANOOGA ST,1037933
2018-000111STR,80 Venus Street STR,1038381
2020-005440STR,2652 McAllister Street,1038457
2018-004927STR,246 Cumberland Street,1038467
2017-014809STR,48 NEBRASKA ST,1038693
2018-004827STR,3528 17th St,1038920
2018-002251STR,946 Stockton Street Unit 18F,1039018
2019-018260STR,946 Stockton Street 18F,1039018
2019-018751STR,946 Stockton Street 18F,1039018
2019-020366STR,324 Fair Oaks Street,1039097
2018-016127STR,145 Alpine Terrace,1039587
2018-000112STR,111 Hahn St,1039660
2019-003548STR,3815 Quintara Street,1039729
2018-000113STR,2178 Sutter Street,1039821
2019-023377STR,9 Kramer Place,1039910
2019-014524STR,26 CONRAD ST,1039915
2019-021822STR,1321 12TH AVE,1039933
2020-001301STR,1321 12th Avenue,1039933
2019-014791STR,122 Ellsworth Street,1040124
2018-013156STR,215 10th Avenue (new application after prior expiration,1040404
2019-020815STR,969 Rhode Island Street,1040442
2017-014498STR,730 CLAYTON ST,1041204
2019-019259STR,730 Clayton Street,1041204
2018-012164STR,1717 Mason Street Unit 7,1041220
2019-021553STR,1717 Mason Street ,1041220
2020-004715STR,1717 Mason Street Unit 6,1041220
2017-006986STR,723 35th Avenue,1041352
2018-000586STR,360 Cresta Vista Drive STR (DUPLICATE husband has a cert.),1041996
2019-020359STR,77 Manchester Street,1042581
2019-015698STR,1071 Page Street (Second Application),1042599
2020-004425STR,524 3rd Avenue,1042679
2017-012462STR,1336 RHODE ISLAND ST,1042898
2019-013558STR,415 Buena Vista Avenue East,1043045
2017-014484STR,2888 Sacramento Street STR,1043813
2018-004998STR,495 12th Avenue,1044404
2019-018691STR,495 12th Avenue,1044404
2019-019181STR,495 12th Avenue,1044404
2019-019312STR,495 12th Avenue,1044404
2018-000114STR,855 Brannan Street 540,1044958
2017-012782STR,770 DE HARO ST,1045461
2020-004479STR,"770 De Haro Street, Unit 1",1045461
2019-020444STR,677 Page Street,1049506
2019-023313STR,San Francisco,1052888
2019-015408STR,288 Athens Street,1057465
2019-014491STR,2310 33rd Avenue,1057559
2018-000115STR,1443 Baker st,1057629
2019-004311STR,1443 Baker Street,1057629
2019-013470STR,115 Congo Street,1057702
2020-003450STR,137 Steiner Street,1057713
2019-020375STR,2511 22nd Ave,1057959
2018-005214STR,272 Dalewood Way,1058121
2019-019275STR,272 Dalewood Way,1058121
2018-005122STR,150 Julian Avenue,1058441
2018-011492STR,1133 WEBSTER STREET UNIT 1,1058672
2018-000116STR,129 Belvedere Street Unit A,1058850
2019-020474STR,118 Broderick Street Unit A,1059171
2018-017078STR,212 Garfield Street,1059455
2017-016631STR,52 Santa Marina Street STR,1059485
2018-000117STR,52 Santa Marina Street,1059485
2020-004443STR,52 Santa Marina Street,1059485
2017-015523STR,1 Saint Francis Place Unit 2609 STR,1059902
2019-021473STR,"1 Saint Francis Place, Apt 2609",1059902
2019-020332STR,424 Francisco Street,1059941
2019-005076STR,351 Lakeshore Drive DUPLICATE,1060020
2019-018393STR,351 Lakeshore Drive,1060020
2019-018884STR,351 Lakeshore Drive,1060020
2019-014526STR,122 ATHENS ST,1060049
2019-002944STR,718 PINE STREET,1060193
2018-000118STR,2116 18th Street,1060716
2020-003315STR,487 Church Street,1060742
2018-000119STR,55 9th Street Unit 1111,1060777
2017-014797STR,9 ABBEY ST,1060987
2019-018570STR,9 Abbey Street,1060987
2019-019061STR,9 Abbey Street,1060987
2017-011777STR,36 Terra Vista Avenue Unit 4 STR,1061278
2019-019364STR,36 Terra Vista Avenue # 4,1061278
2020-004836STR,959 Alabama Street,1061377
2018-000120STR,1061 Treat Avenue,1061451
2018-004957STR,51 Albion ST Unit A,1061473
2019-021415STR,51A Albion st ,1061473
2018-004977STR,1400 Golden Gate Avenue,1061481
2018-004164STR,55 9th Street Unit 1708 (Second Application for Chunlei 'Charlie' Liu),1061771
2018-000121STR,63 Pearl Street,1061867
2020-002094STR,63 Pearl Street,1061867
2018-014819STR,42 Annapolis Terrace,1061978
2019-006812STR,26 Genebern Way,1062043
2019-018545STR,26 Genebern Way,1062043
2019-019036STR,26 Genebern Way,1062043
2017-005020STR,"725 Tehama Street, #2",1062110
2020-003715STR,1642 Palou Avenue,1062240
2020-003901STR,228 Broad Street,1062245
2016-015868STR,1624 48th Avenue (main house only),1062306
2017-005717STR,1937 Stockton Street,1062355
2018-004850STR,"943 Church Street, A",1062462
2018-002011STR,3234 25TH ST,1062971
2019-021405STR,3234 25th St,1062971
2019-017697STR,253 Chattanooga Street,1062996
2018-000122STR,150 San Carlos Street,1063066
2017-007631STR,1327 California Street,1063145
2018-004829STR,1137 Munich Street,1063244
2018-015865STR,501 Diamond Street Unit 4,1063412
2017-014519STR,1423 HAYES ST,1063415
2020-004594STR,215 ELSIE ST,1063609
2018-010685STR,1182 Treat Avenue,1063703
2019-002630STR,1182 Treat Avenue,1063703
2019-021231STR,57 Montezuma Street,1063759
2017-009052STR,425 Buena Vista Avenue East,1064071
2019-020952STR,425 Buena Vista Ave East,1064071
2018-004900STR,137 Farallones Street,1064096
2020-003731STR,1578 29th Avenue,1064296
2019-020272STR,1427 42nd AVE,1064451
2017-008853STR,200 DOLORES ST,1064516
2018-000123STR,385 Crestmont Drive,1064594
2017-005449STR,1410 Ingalls Street,1065043
2020-000069STR,18 Belvedere Street,1065068
2019-017509STR,570 36TH AVE,1065073
2019-016806STR,"3415 20th Street, Unit 1",1065217
2020-001510STR,245 5th Street Unit 109,1065348
2017-016616STR,850 Darien Way STR,1065437
2019-018198STR,1710 Castro Street,1065451
2018-012245STR,1456 6th Avenue,1065652
2019-019286STR,1087 Mississippi Street,1065678
2019-022460STR,1087 Mississippi Street,1065678
2019-021537STR,51 Pierce St.,1065705
2019-020499STR,1280 Dolores Street,1065724
2017-005770STR,15 Stone Street,1065770
2019-020362STR,1608 Baker Street,1065899
2019-020476STR,1608 Baker Street,1065899
2018-005050STR,1 Saint Francis Place Unit 2102,1066479
2017-011160STR,1105 Naples Street STR DENIED,1066560
2018-011878STR,1107 Naples Street,1066560
2017-006030STR,1183 Gilman Avenue REVOKED,1066617
2019-019720STR,480 Gates Street,1066711
2019-013584STR,221 Cresta Vista Drive,1066725
2017-016130STR,375 ORIZABA AVENUE,1066938
2018-005191STR,76 Mangels Avenue,1067034
2017-008593STR,637 15th Avenue,1067041
2019-020243STR,1798 Great Hwy #5,1067376
2018-000124STR,722 Steiner St #A,1067379
2019-021487STR,722 Steiner St Unit A,1067379
2019-020430STR,838 32nd Avenue,1067448
2017-015584STR,1353 Minna Street,1067619
2018-004789STR,860 Vallejo Street Unit A,1067679
2019-018165STR,860 Vallejo Street Unit A,1067679
2019-017482STR,254 Dublin St,1067691
2017-014518STR,2541 WASHINGTON ST,1067699
2017-014940STR,2138 Leavenworth Street STR,1067722
2019-018164STR,2136 Leavenworth Street,1067722
2017-013041STR,872 Sutter Street Unit 62 STR,1067748
2019-020271STR,822 Lake Street,1067754
2017-006624STR,276 Grand View Avenue,1067899
2020-001933STR,276 Grand View Ave,1067899
2017-005965STR,1931 44th Avenue,1067940
2019-019804STR,1931 44th Avenue,1067940
2018-004817STR,300 Yerba Buena Avenue,1067982
2017-006913STR,"1011 23rd Street, Apt 18",1068140
2017-006038STR,2247 44th Avenue,1068234
2020-001857STR,1663 10th Avenue,1068327
2017-009411STR,"241 Ashbury Street, #2",1068427
2017-014853STR,1012 Scott Street STR,1068468
2019-018693STR,1012 Scott Street,1068468
2019-019183STR,1012 Scott Street,1068468
2018-000125STR,52 Grenard Terrace,1068578
2019-020445STR,"532 Cambridge St,94134",1068596
2020-005399STR,532 Cambridge Street,1068596
2017-014714STR,3987 24TH ST,1068604
2017-007962STR,369 Madison Street,1068640
2020-005076STR,369 Madison Street,1068640
2017-006611STR,4062 Folsom Street,1068726
2019-019825STR,4062 Folsom Street,1068726
2019-017664STR,67 Cotter Street,1068765
2017-005486STR,69 PROSPER ST,1068882
2017-006243STR,29 Lucky Street,1068899
2017-005490STR,726 Burrows Street,1068903
2018-007534STR,726 Burrows Street,1068903
